EOD07021	EMIHUDRAFT_420605		EMIHUDRAFT_420605-1	EMIHUscaffold_8	15361	18123	-
EOD07338	EMIHUDRAFT_198780		EMIHUDRAFT_198780-1	EMIHUscaffold_8	1354011	1354946	-
EOD07257	EMIHUDRAFT_461898		EMIHUDRAFT_461898-1	EMIHUscaffold_8	970717	975869	-
EOD07025	EMIHUDRAFT_198268		EMIHUDRAFT_198268-1	EMIHUscaffold_8	47639	49036	-
EOD07288	EMIHUDRAFT_198697		EMIHUDRAFT_198697-1	EMIHUscaffold_8	1120103	1121084	-
EOD07277	EMIHUDRAFT_198673		EMIHUDRAFT_198673-1	EMIHUscaffold_8	1062202	1065306	-
EOD07209	EMIHUDRAFT_62191		EMIHUDRAFT_62191-1	EMIHUscaffold_8	768053	768337	+
EOD07054	EMIHUDRAFT_198312		EMIHUDRAFT_198312-1	EMIHUscaffold_8	141170	143141	+
EOD07162	EMIHUDRAFT_433012		EMIHUDRAFT_433012-1	EMIHUscaffold_8	547871	548798	+
EOD07086	EMIHUDRAFT_96944		EMIHUDRAFT_96944-1	EMIHUscaffold_8	250659	252111	+
EOD07185	EMIHUDRAFT_97014		EMIHUDRAFT_97014-1	EMIHUscaffold_8	663595	666208	+
EOD07325	EMIHUDRAFT_62200		EMIHUDRAFT_62200-1	EMIHUscaffold_8	1312915	1314218	+
EOD07163	EMIHUDRAFT_198477		EMIHUDRAFT_198477-1	EMIHUscaffold_8	549613	551004	+
EOD07170	EMIHUDRAFT_350842		EMIHUDRAFT_350842-1	EMIHUscaffold_8	586934	587367	-
EOD07264	EMIHUDRAFT_461902		EMIHUDRAFT_461902-1	EMIHUscaffold_8	1004765	1005437	+
EOD07137	EMIHUDRAFT_448497		EMIHUDRAFT_448497-1	EMIHUscaffold_8	447440	448808	+
EOD07177	EMIHUDRAFT_198499		EMIHUDRAFT_198499-1	EMIHUscaffold_8	608444	616174	+
EOD07262	EMIHUDRAFT_448542		EMIHUDRAFT_448542-1	EMIHUscaffold_8	995290	996937	+
EOD07308	EMIHUDRAFT_414796		EMIHUDRAFT_414796-1	EMIHUscaffold_8	1225329	1227082	+
EOD07143	EMIHUDRAFT_96988		EMIHUDRAFT_96988-1	EMIHUscaffold_8	468223	469217	+
EOD07035	EMIHUDRAFT_308857	FBA2	FBA2-1	EMIHUscaffold_8	75772	77472	-
EOD07357	EMIHUDRAFT_631916		EMIHUDRAFT_631916-1	EMIHUscaffold_8	1378734	1379798	+
EOD07240	EMIHUDRAFT_198605		EMIHUDRAFT_198605-1	EMIHUscaffold_8	882511	882995	-
EOD07089	EMIHUDRAFT_414772		EMIHUDRAFT_414772-1	EMIHUscaffold_8	264075	265876	-
EOD07221	EMIHUDRAFT_461882		EMIHUDRAFT_461882-1	EMIHUscaffold_8	803283	804251	+
EOD07149	EMIHUDRAFT_198459		EMIHUDRAFT_198459-1	EMIHUscaffold_8	497643	498406	-
EOD07202	EMIHUDRAFT_448520		EMIHUDRAFT_448520-1	EMIHUscaffold_8	746001	749013	+
EOD07326	EMIHUDRAFT_49427		EMIHUDRAFT_49427-1	EMIHUscaffold_8	1314213	1314452	+
EOD07112	EMIHUDRAFT_198408		EMIHUDRAFT_198408-1	EMIHUscaffold_8	341760	344083	-
EOD07095	EMIHUDRAFT_432981		EMIHUDRAFT_432981-1	EMIHUscaffold_8	287096	288797	+
EOD07197	EMIHUDRAFT_448518		EMIHUDRAFT_448518-1	EMIHUscaffold_8	706880	709263	-
EOD07167	EMIHUDRAFT_97000		EMIHUDRAFT_97000-1	EMIHUscaffold_8	560160	560579	+
EOD07309	EMIHUDRAFT_198740		EMIHUDRAFT_198740-1	EMIHUscaffold_8	1231697	1234018	-
EOD07292	EMIHUDRAFT_62237		EMIHUDRAFT_62237-1	EMIHUscaffold_8	1135738	1136633	-
EOD07285	EMIHUDRAFT_350923		EMIHUDRAFT_350923-1	EMIHUscaffold_8	1101798	1102345	+
EOD07246	EMIHUDRAFT_198617		EMIHUDRAFT_198617-1	EMIHUscaffold_8	910294	911544	+
EOD07336	EMIHUDRAFT_426194		EMIHUDRAFT_426194-1	EMIHUscaffold_8	1348669	1350323	+
EOD07271	EMIHUDRAFT_97083		EMIHUDRAFT_97083-1	EMIHUscaffold_8	1036988	1043906	+
EOD07211	EMIHUDRAFT_198556		EMIHUDRAFT_198556-1	EMIHUscaffold_8	774974	777937	-
EOD07343	EMIHUDRAFT_97136		EMIHUDRAFT_97136-1	EMIHUscaffold_8	1366869	1373459	+
EOD07268	EMIHUDRAFT_420645		EMIHUDRAFT_420645-1	EMIHUscaffold_8	1026523	1027530	+
EOD07094	EMIHUDRAFT_432978		EMIHUDRAFT_432978-1	EMIHUscaffold_8	283069	286279	-
EOD07182	EMIHUDRAFT_448514		EMIHUDRAFT_448514-1	EMIHUscaffold_8	642948	644220	+
EOD07269	EMIHUDRAFT_433055		EMIHUDRAFT_433055-1	EMIHUscaffold_8	1031373	1034622	-
EOD07181	EMIHUDRAFT_55260		EMIHUDRAFT_55260-1	EMIHUscaffold_8	639379	640086	-
EOD07188	EMIHUDRAFT_198520		EMIHUDRAFT_198520-1	EMIHUscaffold_8	674049	675802	-
EOD07150	EMIHUDRAFT_433009		EMIHUDRAFT_433009-1	EMIHUscaffold_8	501529	502230	+
EOD07077	EMIHUDRAFT_96938		EMIHUDRAFT_96938-1	EMIHUscaffold_8	216525	222955	+
EOD07301	EMIHUDRAFT_461918		EMIHUDRAFT_461918-1	EMIHUscaffold_8	1194594	1197958	-
EOD07056	EMIHUDRAFT_350756		EMIHUDRAFT_350756-1	EMIHUscaffold_8	148223	149594	+
EOD07266	EMIHUDRAFT_433052		EMIHUDRAFT_433052-1	EMIHUscaffold_8	1016021	1017969	+
EOD07152	EMIHUDRAFT_350835		EMIHUDRAFT_350835-1	EMIHUscaffold_8	506330	507124	-
EOD07079	EMIHUDRAFT_350776		EMIHUDRAFT_350776-1	EMIHUscaffold_8	226992	227628	-
EOD07349	EMIHUDRAFT_448575		EMIHUDRAFT_448575-1	EMIHUscaffold_8	1388568	1396201	+
EOD07072	EMIHUDRAFT_198338		EMIHUDRAFT_198338-1	EMIHUscaffold_8	197726	199051	-
EOD07337	EMIHUDRAFT_198779		EMIHUDRAFT_198779-1	EMIHUscaffold_8	1351390	1353573	+
EOD07297	EMIHUDRAFT_97105		EMIHUDRAFT_97105-1	EMIHUscaffold_8	1173103	1174185	+
EOD07291	EMIHUDRAFT_198701		EMIHUDRAFT_198701-1	EMIHUscaffold_8	1134294	1134779	+
EOD07029	EMIHUDRAFT_198275		EMIHUDRAFT_198275-1	EMIHUscaffold_8	62398	62784	+
EOD07192	EMIHUDRAFT_198526		EMIHUDRAFT_198526-1	EMIHUscaffold_8	682428	683909	+
EOD07214	EMIHUDRAFT_97030		EMIHUDRAFT_97030-1	EMIHUscaffold_8	783050	784774	-
EOD07280	EMIHUDRAFT_97090		EMIHUDRAFT_97090-1	EMIHUscaffold_8	1077719	1078326	-
EOD07255	EMIHUDRAFT_433041	AP1	AP1-1	EMIHUscaffold_8	960692	965430	-
EOD07169	EMIHUDRAFT_97003		EMIHUDRAFT_97003-1	EMIHUscaffold_8	571014	584813	+
EOD07330	EMIHUDRAFT_198772		EMIHUDRAFT_198772-1	EMIHUscaffold_8	1331381	1331793	+
EOD07250	EMIHUDRAFT_350880		EMIHUDRAFT_350880-1	EMIHUscaffold_8	932089	932627	+
EOD07102	EMIHUDRAFT_448480		EMIHUDRAFT_448480-1	EMIHUscaffold_8	307555	308817	+
EOD07331	EMIHUDRAFT_350961		EMIHUDRAFT_350961-1	EMIHUscaffold_8	1332047	1332372	+
EOD07245	EMIHUDRAFT_58588		EMIHUDRAFT_58588-1	EMIHUscaffold_8	908277	908801	-
EOD07042	EMIHUDRAFT_44743		EMIHUDRAFT_44743-1	EMIHUscaffold_8	92203	92619	+
EOD07076	EMIHUDRAFT_198344		EMIHUDRAFT_198344-1	EMIHUscaffold_8	214270	216217	-
EOD07194	EMIHUDRAFT_97020		EMIHUDRAFT_97020-1	EMIHUscaffold_8	699981	701057	-
EOD07356	EMIHUDRAFT_433060	ATPVE	ATPVE-1	EMIHUscaffold_8	1103926	1105618	-
EOD07108	EMIHUDRAFT_57648		EMIHUDRAFT_57648-1	EMIHUscaffold_8	327852	328343	+
EOD07267	EMIHUDRAFT_448546		EMIHUDRAFT_448546-1	EMIHUscaffold_8	1018301	1022661	-
EOD07047	EMIHUDRAFT_96915		EMIHUDRAFT_96915-1	EMIHUscaffold_8	109041	110634	-
EOD07124	EMIHUDRAFT_432997		EMIHUDRAFT_432997-1	EMIHUscaffold_8	395201	395679	+
EOD07062	EMIHUDRAFT_432966		EMIHUDRAFT_432966-1	EMIHUscaffold_8	166407	169842	-
EOD07115	EMIHUDRAFT_448489		EMIHUDRAFT_448489-1	EMIHUscaffold_8	355396	358414	-
EOD07165	EMIHUDRAFT_198479		EMIHUDRAFT_198479-1	EMIHUscaffold_8	555276	556919	+
EOD07075	EMIHUDRAFT_448468		EMIHUDRAFT_448468-1	EMIHUscaffold_8	210403	213803	+
EOD07207	EMIHUDRAFT_97027		EMIHUDRAFT_97027-1	EMIHUscaffold_8	763651	764870	+
EOD07232	EMIHUDRAFT_433028		EMIHUDRAFT_433028-1	EMIHUscaffold_8	849821	851917	-
EOD07205	EMIHUDRAFT_198547		EMIHUDRAFT_198547-1	EMIHUscaffold_8	758544	758862	-
EOD07333	EMIHUDRAFT_198775		EMIHUDRAFT_198775-1	EMIHUscaffold_8	1341304	1343024	+
EOD07231	EMIHUDRAFT_420637		EMIHUDRAFT_420637-1	EMIHUscaffold_8	846688	848818	+
EOD07080	EMIHUDRAFT_198354		EMIHUDRAFT_198354-1	EMIHUscaffold_8	232662	233269	-
EOD07027	EMIHUDRAFT_448452		EMIHUDRAFT_448452-1	EMIHUscaffold_8	55933	57114	-
EOD07241	EMIHUDRAFT_198606		EMIHUDRAFT_198606-1	EMIHUscaffold_8	883256	885691	-
EOD07251	EMIHUDRAFT_198627		EMIHUDRAFT_198627-1	EMIHUscaffold_8	933200	935308	+
EOD07066	EMIHUDRAFT_198332		EMIHUDRAFT_198332-1	EMIHUscaffold_8	180104	182558	-
EOD07024	EMIHUDRAFT_58464		EMIHUDRAFT_58464-1	EMIHUscaffold_8	43194	43814	+
EOD07305	EMIHUDRAFT_97113		EMIHUDRAFT_97113-1	EMIHUscaffold_8	1212730	1214236	+
EOD07164	EMIHUDRAFT_448508		EMIHUDRAFT_448508-1	EMIHUscaffold_8	551172	554356	-
EOD07304	EMIHUDRAFT_433076		EMIHUDRAFT_433076-1	EMIHUscaffold_8	1207664	1209189	-
EOD07290	EMIHUDRAFT_97098		EMIHUDRAFT_97098-1	EMIHUscaffold_8	1125513	1132238	-
EOD07347	EMIHUDRAFT_198798		EMIHUDRAFT_198798-1	EMIHUscaffold_8	1385401	1386804	+
EOD07127	EMIHUDRAFT_198426		EMIHUDRAFT_198426-1	EMIHUscaffold_8	401128	401943	+
EOD07193	EMIHUDRAFT_461874		EMIHUDRAFT_461874-1	EMIHUscaffold_8	685171	692551	-
EOD07239	EMIHUDRAFT_198604		EMIHUDRAFT_198604-1	EMIHUscaffold_8	878436	879901	-
EOD07081	EMIHUDRAFT_198355		EMIHUDRAFT_198355-1	EMIHUscaffold_8	234110	234657	-
EOD07044	EMIHUDRAFT_461826	PDK4	PDK4-1	EMIHUscaffold_8	95242	97506	+
EOD07059	EMIHUDRAFT_198321		EMIHUDRAFT_198321-1	EMIHUscaffold_8	156702	157913	+
EOD07139	EMIHUDRAFT_414778		EMIHUDRAFT_414778-1	EMIHUscaffold_8	459028	463337	+
EOD07233	EMIHUDRAFT_198597		EMIHUDRAFT_198597-1	EMIHUscaffold_8	854696	858308	-
EOD07306	EMIHUDRAFT_198732		EMIHUDRAFT_198732-1	EMIHUscaffold_8	1215316	1218756	-
EOD07270	EMIHUDRAFT_308920		EMIHUDRAFT_308920-1	EMIHUscaffold_8	1034927	1035311	+
EOD07083	EMIHUDRAFT_198359		EMIHUDRAFT_198359-1	EMIHUscaffold_8	241038	243001	+
EOD07135	EMIHUDRAFT_448496		EMIHUDRAFT_448496-1	EMIHUscaffold_8	444873	446474	-
EOD07287	EMIHUDRAFT_97097		EMIHUDRAFT_97097-1	EMIHUscaffold_8	1113685	1119403	+
EOD07116	EMIHUDRAFT_198415		EMIHUDRAFT_198415-1	EMIHUscaffold_8	361354	364134	-
EOD07155	EMIHUDRAFT_198466		EMIHUDRAFT_198466-1	EMIHUscaffold_8	513611	513914	+
EOD07348	EMIHUDRAFT_198799		EMIHUDRAFT_198799-1	EMIHUscaffold_8	1387089	1388005	-
EOD07243	EMIHUDRAFT_97057		EMIHUDRAFT_97057-1	EMIHUscaffold_8	895676	896809	-
EOD07099	EMIHUDRAFT_198390		EMIHUDRAFT_198390-1	EMIHUscaffold_8	299557	300245	+
EOD07154	EMIHUDRAFT_198465		EMIHUDRAFT_198465-1	EMIHUscaffold_8	512815	513386	-
EOD07160	EMIHUDRAFT_448505		EMIHUDRAFT_448505-1	EMIHUscaffold_8	536315	539506	+
EOD07332	EMIHUDRAFT_350962		EMIHUDRAFT_350962-1	EMIHUscaffold_8	1337344	1338811	-
EOD07106	EMIHUDRAFT_49588		EMIHUDRAFT_49588-1	EMIHUscaffold_8	320226	320441	+
EOD07090	EMIHUDRAFT_96949		EMIHUDRAFT_96949-1	EMIHUscaffold_8	267584	269845	+
EOD07321	EMIHUDRAFT_198760		EMIHUDRAFT_198760-1	EMIHUscaffold_8	1273737	1276205	-
EOD07045	EMIHUDRAFT_198295		EMIHUDRAFT_198295-1	EMIHUscaffold_8	98760	100408	-
EOD07320	EMIHUDRAFT_198759		EMIHUDRAFT_198759-1	EMIHUscaffold_8	1270758	1271626	-
EOD07247	EMIHUDRAFT_62301		EMIHUDRAFT_62301-1	EMIHUscaffold_8	912662	913897	-
EOD07212	EMIHUDRAFT_198557		EMIHUDRAFT_198557-1	EMIHUscaffold_8	779160	779977	-
EOD07334	EMIHUDRAFT_448569		EMIHUDRAFT_448569-1	EMIHUscaffold_8	1343093	1345913	-
EOD07088	EMIHUDRAFT_461839		EMIHUDRAFT_461839-1	EMIHUscaffold_8	257176	259204	+
EOD07085	EMIHUDRAFT_198361		EMIHUDRAFT_198361-1	EMIHUscaffold_8	246401	247222	+
EOD07040	EMIHUDRAFT_198288		EMIHUDRAFT_198288-1	EMIHUscaffold_8	85473	85928	-
EOD07156	EMIHUDRAFT_198467		EMIHUDRAFT_198467-1	EMIHUscaffold_8	514746	515456	+
EOD07341	EMIHUDRAFT_433088		EMIHUDRAFT_433088-1	EMIHUscaffold_8	1361213	1363517	+
EOD07026	EMIHUDRAFT_350735		EMIHUDRAFT_350735-1	EMIHUscaffold_8	52543	53191	+
EOD07316	EMIHUDRAFT_198749		EMIHUDRAFT_198749-1	EMIHUscaffold_8	1254700	1255695	-
EOD07226	EMIHUDRAFT_448526	CAV2	CAV2-1	EMIHUscaffold_8	821120	825951	-
EOD07052	EMIHUDRAFT_96921		EMIHUDRAFT_96921-1	EMIHUscaffold_8	133085	138035	+
EOD07229	EMIHUDRAFT_350873		EMIHUDRAFT_350873-1	EMIHUscaffold_8	836902	838082	-
EOD07161	EMIHUDRAFT_448506		EMIHUDRAFT_448506-1	EMIHUscaffold_8	542743	545129	-
EOD07230	EMIHUDRAFT_426175	GDA4	GDA4-1	EMIHUscaffold_8	842001	844239	+
EOD07109	EMIHUDRAFT_432990		EMIHUDRAFT_432990-1	EMIHUscaffold_8	328518	329560	+
EOD07327	EMIHUDRAFT_198768		EMIHUDRAFT_198768-1	EMIHUscaffold_8	1319518	1320501	+
EOD07015	EMIHUDRAFT_432935		EMIHUDRAFT_432935-1	EMIHUscaffold_8	2538	3356	+
EOD07350	EMIHUDRAFT_198801		EMIHUDRAFT_198801-1	EMIHUscaffold_8	1396274	1397170	-
EOD07041	EMIHUDRAFT_432947		EMIHUDRAFT_432947-1	EMIHUscaffold_8	86622	87797	-
EOD07018	EMIHUDRAFT_350728		EMIHUDRAFT_350728-1	EMIHUscaffold_8	10372	10941	-
EOD07048	EMIHUDRAFT_350745		EMIHUDRAFT_350745-1	EMIHUscaffold_8	114079	116569	+
EOD07322	EMIHUDRAFT_198761		EMIHUDRAFT_198761-1	EMIHUscaffold_8	1276311	1276643	+
EOD07071	EMIHUDRAFT_461834		EMIHUDRAFT_461834-1	EMIHUscaffold_8	195757	197239	-
EOD07141	EMIHUDRAFT_308888		EMIHUDRAFT_308888-1	EMIHUscaffold_8	465079	465486	+
EOD07105	EMIHUDRAFT_198397		EMIHUDRAFT_198397-1	EMIHUscaffold_8	314891	316729	+
EOD07168	EMIHUDRAFT_461868		EMIHUDRAFT_461868-1	EMIHUscaffold_8	565955	569457	-
EOD07180	EMIHUDRAFT_448513		EMIHUDRAFT_448513-1	EMIHUscaffold_8	626684	630825	-
EOD07082	EMIHUDRAFT_350777		EMIHUDRAFT_350777-1	EMIHUscaffold_8	236233	238979	+
EOD07329	EMIHUDRAFT_461925		EMIHUDRAFT_461925-1	EMIHUscaffold_8	1328127	1329496	-
EOD07219	EMIHUDRAFT_198565		EMIHUDRAFT_198565-1	EMIHUscaffold_8	796430	797513	+
EOD07050	EMIHUDRAFT_350751		EMIHUDRAFT_350751-1	EMIHUscaffold_8	123692	124592	-
EOD07225	EMIHUDRAFT_198579		EMIHUDRAFT_198579-1	EMIHUscaffold_8	820433	820750	+
EOD07284	EMIHUDRAFT_350921		EMIHUDRAFT_350921-1	EMIHUscaffold_8	1098231	1099358	-
EOD07335	EMIHUDRAFT_97132		EMIHUDRAFT_97132-1	EMIHUscaffold_8	1346552	1347586	-
EOD07032	EMIHUDRAFT_350739		EMIHUDRAFT_350739-1	EMIHUscaffold_8	69026	70573	-
EOD07061	EMIHUDRAFT_198324		EMIHUDRAFT_198324-1	EMIHUscaffold_8	163932	165896	+
EOD07254	EMIHUDRAFT_433035		EMIHUDRAFT_433035-1	EMIHUscaffold_8	953139	955582	-
EOD07307	EMIHUDRAFT_97115		EMIHUDRAFT_97115-1	EMIHUscaffold_8	1222183	1223990	-
EOD07299	EMIHUDRAFT_198719		EMIHUDRAFT_198719-1	EMIHUscaffold_8	1180849	1181261	-
EOD07070	EMIHUDRAFT_96932		EMIHUDRAFT_96932-1	EMIHUscaffold_8	193845	195290	-
EOD07218	EMIHUDRAFT_198564		EMIHUDRAFT_198564-1	EMIHUscaffold_8	794577	795909	+
EOD07022	EMIHUDRAFT_198260		EMIHUDRAFT_198260-1	EMIHUscaffold_8	26611	29044	+
EOD07281	EMIHUDRAFT_433056		EMIHUDRAFT_433056-1	EMIHUscaffold_8	1080055	1083145	-
EOD07249	EMIHUDRAFT_198623		EMIHUDRAFT_198623-1	EMIHUscaffold_8	922052	923847	-
EOD07353	EMIHUDRAFT_461934		EMIHUDRAFT_461934-1	EMIHUscaffold_8	1435355	1436247	-
EOD07063	EMIHUDRAFT_198327		EMIHUDRAFT_198327-1	EMIHUscaffold_8	171180	172535	+
EOD07173	EMIHUDRAFT_198493		EMIHUDRAFT_198493-1	EMIHUscaffold_8	592096	594001	+
EOD07069	EMIHUDRAFT_448464		EMIHUDRAFT_448464-1	EMIHUscaffold_8	187992	192094	+
EOD07128	EMIHUDRAFT_461858		EMIHUDRAFT_461858-1	EMIHUscaffold_8	401908	405082	-
EOD07198	EMIHUDRAFT_198533		EMIHUDRAFT_198533-1	EMIHUscaffold_8	711104	711773	-
EOD07019	EMIHUDRAFT_198254		EMIHUDRAFT_198254-1	EMIHUscaffold_8	12559	13158	+
EOD07223	EMIHUDRAFT_198574		EMIHUDRAFT_198574-1	EMIHUscaffold_8	811044	812624	-
EOD07206	EMIHUDRAFT_97026		EMIHUDRAFT_97026-1	EMIHUscaffold_8	759994	761852	-
EOD07252	EMIHUDRAFT_433032		EMIHUDRAFT_433032-1	EMIHUscaffold_8	940600	941541	-
EOD07097	EMIHUDRAFT_432985		EMIHUDRAFT_432985-1	EMIHUscaffold_8	293984	295043	+
EOD07279	EMIHUDRAFT_198676		EMIHUDRAFT_198676-1	EMIHUscaffold_8	1070629	1071873	-
EOD07046	EMIHUDRAFT_448455		EMIHUDRAFT_448455-1	EMIHUscaffold_8	101213	102086	-
EOD07293	EMIHUDRAFT_198706		EMIHUDRAFT_198706-1	EMIHUscaffold_8	1138432	1140934	+
EOD07355	EMIHUDRAFT_508456	Arf5-1	Arf5-1-1	EMIHUscaffold_8	800351	801638	+
EOD07014	EMIHUDRAFT_448445		EMIHUDRAFT_448445-1	EMIHUscaffold_8	448	1667	+
EOD07238	EMIHUDRAFT_350878		EMIHUDRAFT_350878-1	EMIHUscaffold_8	874976	877995	+
EOD07273	EMIHUDRAFT_97085		EMIHUDRAFT_97085-1	EMIHUscaffold_8	1046402	1047566	+
EOD07318	EMIHUDRAFT_198750		EMIHUDRAFT_198750-1	EMIHUscaffold_8	1257704	1258132	-
EOD07275	EMIHUDRAFT_198669		EMIHUDRAFT_198669-1	EMIHUscaffold_8	1050129	1051469	+
EOD07339	EMIHUDRAFT_448571		EMIHUDRAFT_448571-1	EMIHUscaffold_8	1356789	1359206	-
EOD07228	EMIHUDRAFT_350870		EMIHUDRAFT_350870-1	EMIHUscaffold_8	831758	832317	-
EOD07203	EMIHUDRAFT_350863		EMIHUDRAFT_350863-1	EMIHUscaffold_8	749668	750130	+
EOD07144	EMIHUDRAFT_350822		EMIHUDRAFT_350822-1	EMIHUscaffold_8	473127	473371	-
EOD07038	EMIHUDRAFT_198285		EMIHUDRAFT_198285-1	EMIHUscaffold_8	81888	82346	+
EOD07123	EMIHUDRAFT_350817		EMIHUDRAFT_350817-1	EMIHUscaffold_8	389085	389900	+
EOD07096	EMIHUDRAFT_198384		EMIHUDRAFT_198384-1	EMIHUscaffold_8	288788	289678	-
EOD07176	EMIHUDRAFT_448511		EMIHUDRAFT_448511-1	EMIHUscaffold_8	602779	604956	+
EOD07244	EMIHUDRAFT_461892		EMIHUDRAFT_461892-1	EMIHUscaffold_8	902056	904729	+
EOD07153	EMIHUDRAFT_62306		EMIHUDRAFT_62306-1	EMIHUscaffold_8	509252	512533	-
EOD07190	EMIHUDRAFT_198522		EMIHUDRAFT_198522-1	EMIHUscaffold_8	676934	677693	-
EOD07091	EMIHUDRAFT_432975		EMIHUDRAFT_432975-1	EMIHUscaffold_8	270041	271370	-
EOD07274	EMIHUDRAFT_198668		EMIHUDRAFT_198668-1	EMIHUscaffold_8	1048056	1048850	-
EOD07055	EMIHUDRAFT_448459		EMIHUDRAFT_448459-1	EMIHUscaffold_8	146344	147925	-
EOD07142	EMIHUDRAFT_198450		EMIHUDRAFT_198450-1	EMIHUscaffold_8	465749	467614	-
EOD07092	EMIHUDRAFT_198374		EMIHUDRAFT_198374-1	EMIHUscaffold_8	271832	272518	+
EOD07344	EMIHUDRAFT_433090		EMIHUDRAFT_433090-1	EMIHUscaffold_8	1375031	1376972	+
EOD07130	EMIHUDRAFT_414777		EMIHUDRAFT_414777-1	EMIHUscaffold_8	416022	418963	-
EOD07031	EMIHUDRAFT_198278		EMIHUDRAFT_198278-1	EMIHUscaffold_8	67669	68094	-
EOD07313	EMIHUDRAFT_198745		EMIHUDRAFT_198745-1	EMIHUscaffold_8	1239271	1239693	-
EPrEHUT00000000079	EPrEHUG00000000079	5.8S_rRNA	5.8S_rRNA	EMIHUscaffold_8	845949	846067	+
EPrEHUT00000000108	EPrEHUG00000000108	tRNA-Arg	tRNA-Arg	EMIHUscaffold_8	846072	846144	+
EPrEHUT00000000241	EPrEHUG00000000241	tRNA-Ala	tRNA-Ala	EMIHUscaffold_8	846149	846221	+
EOD05352	EMIHUDRAFT_199020		EMIHUDRAFT_199020-1	EMIHUscaffold_9	536993	537961	+
EOD05390	EMIHUDRAFT_199089		EMIHUDRAFT_199089-1	EMIHUscaffold_9	740060	740365	-
EOD05314	EMIHUDRAFT_461962		EMIHUDRAFT_461962-1	EMIHUscaffold_9	383204	385286	-
EOD05484	EMIHUDRAFT_47625	PYRK1	PYRK1-1	EMIHUscaffold_9	1248638	1249072	+
EOD05254	EMIHUDRAFT_198874		EMIHUDRAFT_198874-1	EMIHUscaffold_9	170022	171049	-
EOD05284	EMIHUDRAFT_198912		EMIHUDRAFT_198912-1	EMIHUscaffold_9	262362	263808	-
EOD05420	EMIHUDRAFT_199146		EMIHUDRAFT_199146-1	EMIHUscaffold_9	888387	888986	-
EOD05265	EMIHUDRAFT_198887		EMIHUDRAFT_198887-1	EMIHUscaffold_9	203874	204583	+
EOD05432	EMIHUDRAFT_448655		EMIHUDRAFT_448655-1	EMIHUscaffold_9	968260	973298	+
EOD05266	EMIHUDRAFT_351007		EMIHUDRAFT_351007-1	EMIHUscaffold_9	204599	205147	+
EOD05461	EMIHUDRAFT_97340		EMIHUDRAFT_97340-1	EMIHUscaffold_9	1115834	1120904	-
EOD05463	EMIHUDRAFT_48864		EMIHUDRAFT_48864-1	EMIHUscaffold_9	1142518	1142703	-
EOD05310	EMIHUDRAFT_62406		EMIHUDRAFT_62406-1	EMIHUscaffold_9	372798	373943	+
EOD05250	EMIHUDRAFT_42597		EMIHUDRAFT_42597-1	EMIHUscaffold_9	161559	163186	+
EOD05300	EMIHUDRAFT_62444		EMIHUDRAFT_62444-1	EMIHUscaffold_9	330287	330853	+
EOD05348	EMIHUDRAFT_199016		EMIHUDRAFT_199016-1	EMIHUscaffold_9	526004	526702	+
EOD05259	EMIHUDRAFT_198880		EMIHUDRAFT_198880-1	EMIHUscaffold_9	189852	190571	-
EOD05460	EMIHUDRAFT_199218		EMIHUDRAFT_199218-1	EMIHUscaffold_9	1114233	1115447	-
EOD05313	EMIHUDRAFT_433126		EMIHUDRAFT_433126-1	EMIHUscaffold_9	381611	382414	-
EOD05482	EMIHUDRAFT_462014		EMIHUDRAFT_462014-1	EMIHUscaffold_9	1236693	1238662	-
EOD05437	EMIHUDRAFT_433202		EMIHUDRAFT_433202-1	EMIHUscaffold_9	994786	995681	-
EOD05454	EMIHUDRAFT_199210		EMIHUDRAFT_199210-1	EMIHUscaffold_9	1077429	1078802	-
EOD05486	EMIHUDRAFT_199273		EMIHUDRAFT_199273-1	EMIHUscaffold_9	1255345	1259653	-
EOD05441	EMIHUDRAFT_199182		EMIHUDRAFT_199182-1	EMIHUscaffold_9	1010691	1012292	+
EOD05367	EMIHUDRAFT_199049		EMIHUDRAFT_199049-1	EMIHUscaffold_9	614420	616772	-
EOD05459	EMIHUDRAFT_448666		EMIHUDRAFT_448666-1	EMIHUscaffold_9	1110044	1113691	+
EOD05409	EMIHUDRAFT_433184		EMIHUDRAFT_433184-1	EMIHUscaffold_9	835963	837812	+
EOD05234	EMIHUDRAFT_198838		EMIHUDRAFT_198838-1	EMIHUscaffold_9	87212	91494	+
EOD05492	EMIHUDRAFT_433220		EMIHUDRAFT_433220-1	EMIHUscaffold_9	1288766	1289593	-
EOD05288	EMIHUDRAFT_198917		EMIHUDRAFT_198917-1	EMIHUscaffold_9	271258	271983	-
EOD05260	EMIHUDRAFT_198881		EMIHUDRAFT_198881-1	EMIHUscaffold_9	191085	193229	-
EOD05400	EMIHUDRAFT_199104		EMIHUDRAFT_199104-1	EMIHUscaffold_9	774972	783098	+
EOD05443	EMIHUDRAFT_199185		EMIHUDRAFT_199185-1	EMIHUscaffold_9	1017039	1017393	+
EOD05298	EMIHUDRAFT_198939		EMIHUDRAFT_198939-1	EMIHUscaffold_9	317996	319119	-
EOD05346	EMIHUDRAFT_199011		EMIHUDRAFT_199011-1	EMIHUscaffold_9	500788	503640	-
EOD05489	EMIHUDRAFT_199278		EMIHUDRAFT_199278-1	EMIHUscaffold_9	1273749	1275157	-
